"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"170","Albizia gummifera",1,"180994","Albizia gummifera",1,"species","","",NA,"(J.F.Gmel.) C.A.Sm.","Fabaceae","Albizia","Albizia",1,"gummifera","gummifera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473259-1","","Y","Accepted","Albizia gummifera","Albizia gummifera","(J.F.Gmel.) C.A.Sm.","180994","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473259-1","","Fabaceae","1","1","wcvp","0",""
"171","Albizia harveyi",1,"181297","Albizia harveyi",1,"species","","",NA,"E.Fourn.","Fabaceae","Albizia","Albizia",1,"harveyi","harveyi",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473260-1","","Y","Accepted","Albizia harveyi","Albizia harveyi","E.Fourn.","181297","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473260-1","","Fabaceae","1","1","wcvp","0",""
"172","Albizia kalkora",1,"189039","Albizia kalkora",1,"species","","",NA,"(Roxb.) Prain","Fabaceae","Albizia","Albizia",1,"kalkora","kalkora",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473277-1","","Y","Accepted","Albizia kalkora","Albizia kalkora","(Roxb.) Prain","189039","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473277-1","","Fabaceae","1","1","wcvp","0",""
"173","Albizia kostermansii",1,"202164","Albizia kostermansii",1,"species","","",NA,"I.C.Nielsen","Fabaceae","Albizia","Albizia",1,"kostermansii","kostermansii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:905618-1","","Y","Accepted","Albizia kostermansii","Albizia kostermansii","I.C.Nielsen","202164","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:905618-1","","Fabaceae","1","1","wcvp","0",""
"174","Albizia lebbekoides",1,"196159","Albizia lebbekoides",1,"species","","",NA,"(DC.) Benth.","Fabaceae","Albizia","Albizia",1,"lebbekoides","lebbekoides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473286-1","","Y","Accepted","Albizia lebbekoides","Albizia lebbekoides","(DC.) Benth.","196159","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473286-1","","Fabaceae","1","1","wcvp","0",""
"175","Albizia mahalao",1,"192777","Albizia mahalao",1,"species","","",NA,"Capuron","Fabaceae","Albizia","Albizia",1,"mahalao","mahalao",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473141-1","","Y","Accepted","Albizia mahalao","Albizia mahalao","Capuron","192777","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473141-1","","Fabaceae","1","1","wcvp","0",""
"176","Albizia mainaea",1,"192778","Albizia mainaea",1,"species","","",NA,"Villiers","Fabaceae","Albizia","Albizia",1,"mainaea","mainaea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:999480-1","","Y","Accepted","Albizia mainaea","Albizia mainaea","Villiers","192778","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:999480-1","","Fabaceae","1","1","wcvp","0",""
"177","Albizia malacophylla",1,"182110","Albizia malacophylla",1,"species","","",NA,"(A.Rich.) Walp.","Fabaceae","Albizia","Albizia",1,"malacophylla","malacophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473304-1","","Y","Accepted","Albizia malacophylla","Albizia malacophylla","(A.Rich.) Walp.","182110","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473304-1","","Fabaceae","1","1","wcvp","0",""
"178","Albizia masikororum",1,"192780","Albizia masikororum",1,"species","","",NA,"R.Vig.","Fabaceae","Albizia","Albizia",1,"masikororum","masikororum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473309-1","","Y","Accepted","Albizia masikororum","Albizia masikororum","R.Vig.","192780","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473309-1","","Fabaceae","1","1","wcvp","0",""
"179","Albizia myriophylla",1,"196161","Albizia myriophylla",1,"species","","",NA,"Benth.","Fabaceae","Albizia","Albizia",1,"myriophylla","myriophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473326-1","","Y","Accepted","Albizia myriophylla","Albizia myriophylla","Benth.","196161","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473326-1","","Fabaceae","1","1","wcvp","0",""
"180","Albizia obliquifoliolata",1,"172777","Albizia obliquifoliolata",1,"species","","",NA,"De Wild.","Fabaceae","Albizia","Albizia",1,"obliquifoliolata","obliquifoliolata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473336-1","","Y","Synonym","Hydrochorea obliquifoliolata","Hydrochorea obliquifoliolata","(De Wild.) E.J.M.Koenen","1491334","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77303829-1","","Fabaceae","1","1","wcvp","0",""
"181","Albizia odoratissima",1,"182916","Albizia odoratissima",1,"species","","",NA,"(L.f.) Benth.","Fabaceae","Albizia","Albizia",1,"odoratissima","odoratissima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473340-1","","Y","Accepted","Albizia odoratissima","Albizia odoratissima","(L.f.) Benth.","182916","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473340-1","","Fabaceae","1","1","wcvp","0",""
"182","Albizia pedicellaris",1,"205965","Albizia pedicellaris",1,"species","","",NA,"(Dc.) L.Rico","Fabaceae","Albizia","Albizia",1,"pedicellaris","pedicellaris",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1012721-1","","Y","Synonym","Hydrochorea pedicellaris","Hydrochorea pedicellaris","(DC.) M.V.B.Soares, Iganci & M.P.Morim","1491336","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77303831-1","","Fabaceae","1","1","wcvp","0",""
"183","Albizia pistaciifolia",1,"191227","Albizia pistaciifolia",1,"species","","",NA,"(Willd.) Barneby & J.W.Grimes","Fabaceae","Albizia","Albizia",1,"pistaciifolia","pistaciifolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:989444-1","","Y","Synonym","Pseudalbizzia pistaciifolia","Pseudalbizzia pistaciifolia","(Willd.) E.J.M.Koenen & Duno","1491328","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77303823-1","","Fabaceae","1","1","wcvp","0",""
"184","Albizia polyphylla",1,"192786","Albizia polyphylla",1,"species","","",NA,"E.Fourn.","Fabaceae","Albizia","Albizia",1,"polyphylla","polyphylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473358-1","","Y","Accepted","Albizia polyphylla","Albizia polyphylla","E.Fourn.","192786","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473358-1","","Fabaceae","1","1","wcvp","0",""
"185","Albizia saman",1,"1041188","Albizia saman",1,"species","","",NA,"(Jacq.) F.Muell.","Fabaceae","Albizia","Albizia",1,"saman","saman",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473384-1","","Y","Synonym","Samanea saman","Samanea saman","(Jacq.) Merr.","191671","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:227126-2","","Fabaceae","1","1","wcvp","0",""
"186","Albizia saponaria",1,"1041189","Albizia saponaria",1,"species","","",NA,"(Lour.) Blume ex Miq.","Fabaceae","Albizia","Albizia",1,"saponaria","saponaria",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473385-1","","Y","Accepted","Albizia saponaria","Albizia saponaria","(Lour.) Blume ex Miq.","1041189","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473385-1","","Fabaceae","1","1","wcvp","0",""
"187","Albizia schimperiana",1,"183616","Albizia schimperiana",1,"species","","",NA,"Oliv.","Fabaceae","Albizia","Albizia",1,"schimperiana","schimperiana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473389-1","","Y","Accepted","Albizia schimperiana","Albizia schimperiana","Oliv.","183616","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473389-1","","Fabaceae","1","1","wcvp","0",""
"188","Albizia splendens",1,"183815","Albizia splendens",1,"species","","",NA,"Miq.","Fabaceae","Albizia","Albizia",1,"splendens","splendens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473397-1","","Y","Accepted","Albizia splendens","Albizia splendens","Miq.","183815","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473397-1","","Fabaceae","1","1","wcvp","0",""
"189","Albizia tanganyicensis",1,"184022","Albizia tanganyicensis",1,"species","","",NA,"Baker f.","Fabaceae","Albizia","Albizia",1,"tanganyicensis","tanganyicensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473405-1","","Y","Accepted","Albizia tanganyicensis","Albizia tanganyicensis","Baker f.","184022","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473405-1","","Fabaceae","1","1","wcvp","0",""
"190","Albizia tulearensis",1,"192790","Albizia tulearensis",1,"species","","",NA,"R.Vig.","Fabaceae","Albizia","Albizia",1,"tulearensis","tulearensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473417-1","","Y","Accepted","Albizia tulearensis","Albizia tulearensis","R.Vig.","192790","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473417-1","","Fabaceae","1","1","wcvp","0",""
"191","Albizia versicolor",1,"184372","Albizia versicolor",1,"species","","",NA,"Welw. ex Oliv.","Fabaceae","Albizia","Albizia",1,"versicolor","versicolor",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473423-1","","Y","Accepted","Albizia versicolor","Albizia versicolor","Welw. ex Oliv.","184372","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473423-1","","Fabaceae","1","1","wcvp","0",""
"192","Albizia viridis",1,"192792","Albizia viridis",1,"species","","",NA,"E.Fourn.","Fabaceae","Albizia","Albizia",1,"viridis","viridis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473425-1","","Y","Accepted","Albizia viridis","Albizia viridis","E.Fourn.","192792","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473425-1","","Fabaceae","1","1","wcvp","0",""
"193","Albizia zygia",1,"170839","Albizia zygia",1,"species","","",NA,"(DC.) J.F.Macbr.","Fabaceae","Albizia","Albizia",1,"zygia","zygia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473433-1","","Y","Accepted","Albizia zygia","Albizia zygia","(DC.) J.F.Macbr.","170839","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:473433-1","","Fabaceae","1","1","wcvp","0",""
"194","Anadenanthera peregrina",1,"167469","Anadenanthera peregrina",1,"species","","",NA,"(L.) Speg.","Fabaceae","Anadenanthera","Anadenanthera",1,"peregrina","peregrina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:12268-2","","Y","Accepted","Anadenanthera peregrina","Anadenanthera peregrina","(L.) Speg.","167469","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:12268-2","","Fabaceae","1","1","wcvp","0",""
"195","Archidendron borneense",1,"202227","Archidendron borneense",1,"species","","",NA,"(Benth.) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"borneense","borneense",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914850-1","","Y","Accepted","Archidendron borneense","Archidendron borneense","(Benth.) I.C.Nielsen","202227","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914850-1","","Fabaceae","1","1","wcvp","0",""
"196","Archidendron chevalieri",1,"193462","Archidendron chevalieri",1,"species","","",NA,"(Kosterm.) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"chevalieri","chevalieri",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475042-1","","Y","Accepted","Archidendron chevalieri","Archidendron chevalieri","(Kosterm.) I.C.Nielsen","193462","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475042-1","","Fabaceae","1","1","wcvp","0",""
"197","Archidendron clypearia",1,"183347","Archidendron clypearia",1,"species","","",NA,"(Jack) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"clypearia","clypearia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475044-1","","Y","Accepted","Archidendron clypearia","Archidendron clypearia","(Jack) I.C.Nielsen","183347","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475044-1","","Fabaceae","1","1","wcvp","0",""
"198","Archidendron cockburnii",1,"202273","Archidendron cockburnii",1,"species","","",NA,"I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"cockburnii","cockburnii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:905669-1","","Y","Accepted","Archidendron cockburnii","Archidendron cockburnii","I.C.Nielsen","202273","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:905669-1","","Fabaceae","1","1","wcvp","0",""
"199","Archidendron ellipticum",1,"196198","Archidendron ellipticum",1,"species","","",NA,"(Blume) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"ellipticum","ellipticum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475051-1","","Y","Accepted","Archidendron ellipticum","Archidendron ellipticum","(Blume) I.C.Nielsen","196198","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475051-1","","Fabaceae","1","1","wcvp","0",""
"200","Archidendron glabrum",1,"1044983","Archidendron glabrum",1,"species","","",NA,"(K.Schum.) K.Schum. & Lauterb.","Fabaceae","Archidendron","Archidendron",1,"glabrum","glabrum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475055-1","","Y","Accepted","Archidendron glabrum","Archidendron glabrum","(K.Schum.) K.Schum. & Lauterb.","1044983","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475055-1","","Fabaceae","1","1","wcvp","0",""
"201","Archidendron glomeriflorum",1,"196204","Archidendron glomeriflorum",1,"species","","",NA,"(Kurz) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"glomeriflorum","glomeriflorum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475058-1","","Y","Accepted","Archidendron glomeriflorum","Archidendron glomeriflorum","(Kurz) I.C.Nielsen","196204","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475058-1","","Fabaceae","1","1","wcvp","0",""
"202","Archidendron jiringa",1,"196208","Archidendron jiringa",1,"species","","",NA,"(Jack) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"jiringa","jiringa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475066-1","","Y","Accepted","Archidendron jiringa","Archidendron jiringa","(Jack) I.C.Nielsen","196208","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475066-1","","Fabaceae","1","1","wcvp","0",""
"203","Archidendron palauense",1,"202407","Archidendron palauense",1,"species","","",NA,"(Kaneh.) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"palauense","palauense",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914861-1","","Y","Accepted","Archidendron palauense","Archidendron palauense","(Kaneh.) I.C.Nielsen","202407","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914861-1","","Fabaceae","1","1","wcvp","0",""
"204","Archidendron ptenopum",1,"202434","Archidendron ptenopum",1,"species","","",NA,"Verdc.","Fabaceae","Archidendron","Archidendron",1,"ptenopum","ptenopum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475092-1","","Y","Accepted","Archidendron ptenopum","Archidendron ptenopum","Verdc.","202434","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475092-1","","Fabaceae","1","1","wcvp","0",""
"205","Archidendron robinsonii",1,"193468","Archidendron robinsonii",1,"species","","",NA,"(Gagnep.) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"robinsonii","robinsonii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475096-1","","Y","Accepted","Archidendron robinsonii","Archidendron robinsonii","(Gagnep.) I.C.Nielsen","193468","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475096-1","","Fabaceae","1","1","wcvp","0",""
"206","Archidendron scutiferum",1,"202439","Archidendron scutiferum",1,"species","","",NA,"(Blanco) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"scutiferum","scutiferum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914863-1","","Y","Accepted","Archidendron scutiferum","Archidendron scutiferum","(Blanco) I.C.Nielsen","202439","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914863-1","","Fabaceae","1","1","wcvp","0",""
"207","Archidendron triplinervium",1,"202464","Archidendron triplinervium",1,"species","","",NA,"(Kosterm.) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"triplinervium","triplinervium",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914867-1","","Y","Accepted","Archidendron triplinervium","Archidendron triplinervium","(Kosterm.) I.C.Nielsen","202464","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:914867-1","","Fabaceae","1","1","wcvp","0",""
"208","Archidendron utile",1,"193492","Archidendron utile",1,"species","","",NA,"(Chun & F.C.How) I.C.Nielsen","Fabaceae","Archidendron","Archidendron",1,"utile","utile",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475109-1","","Y","Accepted","Archidendron utile","Archidendron utile","(Chun & F.C.How) I.C.Nielsen","193492","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:475109-1","","Fabaceae","1","1","wcvp","0",""
"209","Archidendropsis fournieri",1,"1021364","Archidendropsis fournieri",1,"species","","",NA,"(Vieill.) I.C.Nielsen","Fabaceae","Archidendropsis","Archidendropsis",1,"fournieri","fournieri",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:911893-1","","Y","Accepted","Archidendropsis fournieri","Archidendropsis fournieri","(Vieill.) I.C.Nielsen","1021364","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:911893-1","","Fabaceae","1","1","wcvp","0",""
"210","Archidendropsis granulosa",1,"1244677","Archidendropsis granulosa",1,"species","","",NA,"(Labill.) I.C.Nielsen","Fabaceae","Archidendropsis","Archidendropsis",1,"granulosa","granulosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:911896-1","","Y","Accepted","Archidendropsis granulosa","Archidendropsis granulosa","(Labill.) I.C.Nielsen","1244677","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:911896-1","","Fabaceae","1","1","wcvp","0",""
