"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"663","Mimosa jacobita",1,"1230156","Mimosa jacobita",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"jacobita","jacobita",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313257-2","","Y","Accepted","Mimosa jacobita","Mimosa jacobita","Barneby","1230156","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313257-2","","Fabaceae","1","1","wcvp","0",""
"664","Mimosa affinis",1,"1040192","Mimosa affinis",1,"species","","",NA,"B.L.Rob.","Fabaceae","Mimosa","Mimosa",1,"affinis","affinis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161470-2","","Y","Accepted","Mimosa affinis","Mimosa affinis","B.L.Rob.","1040192","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161470-2","","Fabaceae","1","1","wcvp","0",""
"665","Mimosa disperma",1,"1049091","Mimosa disperma",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"disperma","disperma",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313260-2","","Y","Accepted","Mimosa disperma","Mimosa disperma","Barneby","1049091","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313260-2","","Fabaceae","1","1","wcvp","0",""
"666","Mimosa tequilana",1,"167741","Mimosa tequilana",1,"species","","",NA,"S.Watson","Fabaceae","Mimosa","Mimosa",1,"tequilana","tequilana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162018-2","","Y","Accepted","Mimosa tequilana","Mimosa tequilana","S.Watson","167741","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162018-2","","Fabaceae","1","1","wcvp","0",""
"667","Mimosa niomarlei",1,"1232483","Mimosa niomarlei",1,"species","","",NA,"Afr.Fern.","Fabaceae","Mimosa","Mimosa",1,"niomarlei","niomarlei",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313262-2","","Y","Accepted","Mimosa niomarlei","Mimosa niomarlei","Afr.Fern.","1232483","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313262-2","","Fabaceae","1","1","wcvp","0",""
"668","Mimosa simplicissima",1,"371902","Mimosa simplicissima",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"simplicissima","simplicissima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:960641-1","","Y","Accepted","Mimosa simplicissima","Mimosa simplicissima","Barneby","371902","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:960641-1","","Fabaceae","1","1","wcvp","0",""
"669","Mimosa hypoglauca",1,"172346","Mimosa hypoglauca",1,"species","","",NA,"Mart.","Fabaceae","Mimosa","Mimosa",1,"hypoglauca","hypoglauca",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313268-2","","Y","Accepted","Mimosa hypoglauca","Mimosa hypoglauca","Mart.","172346","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313268-2","","Fabaceae","1","1","wcvp","0",""
"670","Mimosa hypoglauca var. hypoglauca",1,"177250","Mimosa hypoglauca var. hypoglauca",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"hypoglauca","hypoglauca",1,"","",NA,"var.","hypoglauca",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190482-1","","Y","Accepted","Mimosa hypoglauca var. hypoglauca","Mimosa hypoglauca","","177250","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190482-1","","Fabaceae","1","1","wcvp","0",""
"671","Mimosa hypoglauca var. allostegia",1,"1288443","Mimosa hypoglauca var. allostegia",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"hypoglauca","hypoglauca",1,"","",NA,"var.","allostegia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313269-2","","Y","Accepted","Mimosa hypoglauca var. allostegia","Mimosa hypoglauca","Barneby","1288443","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313269-2","","Fabaceae","1","1","wcvp","0",""
"672","Mimosa hypoglauca var. dawsonii",1,"1288444","Mimosa hypoglauca var. dawsonii",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"hypoglauca","hypoglauca",1,"","",NA,"var.","dawsonii",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313270-2","","Y","Accepted","Mimosa hypoglauca var. dawsonii","Mimosa hypoglauca","Barneby","1288444","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313270-2","","Fabaceae","1","1","wcvp","0",""
"673","Mimosa hypoglauca var. syncollandra",1,"1288445","Mimosa hypoglauca var. syncollandra",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"hypoglauca","hypoglauca",1,"","",NA,"var.","syncollandra",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:965694-1","","Y","Accepted","Mimosa hypoglauca var. syncollandra","Mimosa hypoglauca","Barneby","1288445","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:965694-1","","Fabaceae","1","1","wcvp","0",""
"674","Mimosa calocephala",1,"172282","Mimosa calocephala",1,"species","","",NA,"Mart.","Fabaceae","Mimosa","Mimosa",1,"calocephala","calocephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507763-1","","Y","Accepted","Mimosa calocephala","Mimosa calocephala","Mart.","172282","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507763-1","","Fabaceae","1","1","wcvp","0",""
"675","Mimosa calocephala var. calocephala",1,"1232484","Mimosa calocephala var. calocephala",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"calocephala","calocephala",1,"","",NA,"var.","calocephala",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190478-1","","Y","Accepted","Mimosa calocephala var. calocephala","Mimosa calocephala","","1232484","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190478-1","","Fabaceae","1","1","wcvp","0",""
"676","Mimosa calocephala var. pohlii",1,"1288226","Mimosa calocephala var. pohlii",1,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"calocephala","calocephala",1,"","",NA,"var.","pohlii",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967334-1","","Y","Accepted","Mimosa calocephala var. pohlii","Mimosa calocephala","(Benth.) Barneby","1288226","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967334-1","","Fabaceae","1","1","wcvp","0",""
"677","Mimosa polycephala",1,"176459","Mimosa polycephala",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"polycephala","polycephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508518-1","","Y","Accepted","Mimosa polycephala","Mimosa polycephala","Benth.","176459","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508518-1","","Fabaceae","1","1","wcvp","0",""
"678","Mimosa polycephala var. taxifolia",1,"1288467","Mimosa polycephala var. taxifolia",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"polycephala","polycephala",1,"","",NA,"var.","taxifolia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313274-2","","Y","Accepted","Mimosa polycephala var. taxifolia","Mimosa polycephala","Barneby","1288467","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313274-2","","Fabaceae","1","1","wcvp","0",""
"679","Mimosa polycephala var. polycephala",1,"1232485","Mimosa polycephala var. polycephala",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"polycephala","polycephala",1,"","",NA,"var.","polycephala",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190580-1","","Y","Accepted","Mimosa polycephala var. polycephala","Mimosa polycephala","","1232485","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190580-1","","Fabaceae","1","1","wcvp","0",""
"680","Mimosa papposa",1,"172408","Mimosa papposa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"papposa","papposa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508441-1","","Y","Accepted","Mimosa papposa","Mimosa papposa","Benth.","172408","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508441-1","","Fabaceae","1","1","wcvp","0",""
"681","Mimosa papposa var. papposa",1,"177682","Mimosa papposa var. papposa",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"papposa","papposa",1,"","",NA,"var.","papposa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190603-1","","Y","Accepted","Mimosa papposa var. papposa","Mimosa papposa","","177682","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190603-1","","Fabaceae","1","1","wcvp","0",""
"682","Mimosa papposa var. segrex",1,"1288553","Mimosa papposa var. segrex",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"papposa","papposa",1,"","",NA,"var.","segrex",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313275-2","","Y","Accepted","Mimosa papposa var. segrex","Mimosa papposa","Barneby","1288553","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313275-2","","Fabaceae","1","1","wcvp","0",""
"683","Mimosa venatorum",1,"1209173","Mimosa venatorum",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"venatorum","venatorum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313276-2","","Y","Accepted","Mimosa venatorum","Mimosa venatorum","Barneby","1209173","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313276-2","","Fabaceae","1","1","wcvp","0",""
"684","Mimosa pyrenea",1,"167711","Mimosa pyrenea",1,"species","","",NA,"Taub.","Fabaceae","Mimosa","Mimosa",1,"pyrenea","pyrenea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161929-2","","Y","Accepted","Mimosa pyrenea","Mimosa pyrenea","Taub.","167711","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161929-2","","Fabaceae","1","1","wcvp","0",""
"685","Mimosa callithrix",1,"167573","Mimosa callithrix",1,"species","","",NA,"Malme","Fabaceae","Mimosa","Mimosa",1,"callithrix","callithrix",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161558-2","","Y","Accepted","Mimosa callithrix","Mimosa callithrix","Malme","167573","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161558-2","","Fabaceae","1","1","wcvp","0",""
"686","Mimosa thermarum",1,"1232486","Mimosa thermarum",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"thermarum","thermarum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313278-2","","Y","Accepted","Mimosa thermarum","Mimosa thermarum","Barneby","1232486","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313278-2","","Fabaceae","1","1","wcvp","0",""
"687","Mimosa lanuginosa",1,"167648","Mimosa lanuginosa",1,"species","","",NA,"Glaz. ex Burkart","Fabaceae","Mimosa","Mimosa",1,"lanuginosa","lanuginosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313279-2","","Y","Accepted","Mimosa lanuginosa","Mimosa lanuginosa","Glaz. ex Burkart","167648","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313279-2","","Fabaceae","1","1","wcvp","0",""
"688","Mimosa lanuginosa var. lanuginosa",1,"1232487","Mimosa lanuginosa var. lanuginosa",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"lanuginosa","lanuginosa",1,"","",NA,"var.","lanuginosa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190421-1","","Y","Accepted","Mimosa lanuginosa var. lanuginosa","Mimosa lanuginosa","","1232487","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190421-1","","Fabaceae","1","1","wcvp","0",""
"689","Mimosa lanuginosa var. raduliformis",1,"1288431","Mimosa lanuginosa var. raduliformis",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"lanuginosa","lanuginosa",1,"","",NA,"var.","raduliformis",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313280-2","","Y","Accepted","Mimosa lanuginosa var. raduliformis","Mimosa lanuginosa","Barneby","1288431","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313280-2","","Fabaceae","1","1","wcvp","0",""
"690","Mimosa radula",1,"172416","Mimosa radula",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"radula","radula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508582-1","","Y","Accepted","Mimosa radula","Mimosa radula","Benth.","172416","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508582-1","","Fabaceae","1","1","wcvp","0",""
"691","Mimosa radula var. radula",1,"1232488","Mimosa radula var. radula",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"radula","radula",1,"","",NA,"var.","radula",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190610-1","","Y","Accepted","Mimosa radula var. radula","Mimosa radula","","1232488","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190610-1","","Fabaceae","1","1","wcvp","0",""
"692","Mimosa radula var. calycina",1,"1288549","Mimosa radula var. calycina",1,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"radula","radula",1,"","",NA,"var.","calycina",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967335-1","","Y","Accepted","Mimosa radula var. calycina","Mimosa radula","(Benth.) Barneby","1288549","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967335-1","","Fabaceae","1","1","wcvp","0",""
"693","Mimosa radula var. semitonsa",1,"1288474","Mimosa radula var. semitonsa",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"radula","radula",1,"","",NA,"var.","semitonsa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313282-2","","Y","Accepted","Mimosa radula var. semitonsa","Mimosa radula","Barneby","1288474","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313282-2","","Fabaceae","1","1","wcvp","0",""
"694","Mimosa radula var. radulina",1,"1288751","Mimosa radula var. radulina",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"radula","radula",1,"","",NA,"var.","radulina",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313283-2","","Y","Accepted","Mimosa radula var. radulina","Mimosa radula","Barneby","1288751","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313283-2","","Fabaceae","1","1","wcvp","0",""
"695","Mimosa radula var. imbricata",1,"1288550","Mimosa radula var. imbricata",1,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"radula","radula",1,"","",NA,"var.","imbricata",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967336-1","","Y","Accepted","Mimosa radula var. imbricata","Mimosa radula","(Benth.) Barneby","1288550","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967336-1","","Fabaceae","1","1","wcvp","0",""
"696","Mimosa virgula",1,"1232489","Mimosa virgula",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"virgula","virgula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313285-2","","Y","Accepted","Mimosa virgula","Mimosa virgula","Barneby","1232489","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313285-2","","Fabaceae","1","1","wcvp","0",""
"697","Mimosa pseudoradula",1,"1232490","Mimosa pseudoradula",1,"species","","",NA,"Glaz. ex Barneby","Fabaceae","Mimosa","Mimosa",1,"pseudoradula","pseudoradula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313286-2","","Y","Accepted","Mimosa pseudoradula","Mimosa pseudoradula","Glaz. ex Barneby","1232490","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313286-2","","Fabaceae","1","1","wcvp","0",""
"698","Mimosa pseudoradula var. detonsa",1,"1288455","Mimosa pseudoradula var. detonsa",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pseudoradula","pseudoradula",1,"","",NA,"var.","detonsa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313287-2","","Y","Synonym","Mimosa detonsa","Mimosa detonsa","(Barneby) T.P.Mendes & M.J.Silva","1431313","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77219842-1","","Fabaceae","1","1","wcvp","0",""
"699","Mimosa pseudoradula var anapolitana",1,"1288453","Mimosa pseudoradula var. anapolitana",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pseudoradula","pseudoradula",1,"","",NA,"var.","anapolitana",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313288-2","","Y","Synonym","Mimosa detonsa","Mimosa detonsa","(Barneby) T.P.Mendes & M.J.Silva","1431313","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77219842-1","","Fabaceae","1","1","wcvp","0",""
"700","Mimosa pseudoradula var. crystallites",1,"1288454","Mimosa pseudoradula var. crystallites",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pseudoradula","pseudoradula",1,"","",NA,"var.","crystallites",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313289-2","","Y","Synonym","Mimosa detonsa","Mimosa detonsa","(Barneby) T.P.Mendes & M.J.Silva","1431313","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77219842-1","","Fabaceae","1","1","wcvp","0",""
"701","Mimosa pseudoradula var. pseudoradula",0.59957384396743,"1232490","Mimosa pseudoradula",0.59957384396743,"species","","",NA,"Glaz. ex Barneby","Fabaceae","Mimosa","Mimosa",1,"pseudoradula","pseudoradula",1,"","",NA,"","",NA,"","",NA,"","var. pseudoradula","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313286-2","","Y","Accepted","Mimosa pseudoradula","Mimosa pseudoradula","Glaz. ex Barneby","1232490","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313286-2","","Fabaceae","1","1","wcvp","1","[Partial]"
"702","Mimosa flavocaesia",1,"1232496","Mimosa flavocaesia",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"flavocaesia","flavocaesia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313290-2","","Y","Accepted","Mimosa flavocaesia","Mimosa flavocaesia","Barneby","1232496","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313290-2","","Fabaceae","1","1","wcvp","0",""
"703","Mimosa cyclophylla",1,"167592","Mimosa cyclophylla",1,"species","","",NA,"Taub.","Fabaceae","Mimosa","Mimosa",1,"cyclophylla","cyclophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161615-2","","Y","Accepted","Mimosa cyclophylla","Mimosa cyclophylla","Taub.","167592","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161615-2","","Fabaceae","1","1","wcvp","0",""
"704","Mimosa petiolaris",1,"167694","Mimosa petiolaris",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"petiolaris","petiolaris",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161884-2","","Y","Accepted","Mimosa petiolaris","Mimosa petiolaris","Benth.","167694","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161884-2","","Fabaceae","1","1","wcvp","0",""
"705","Mimosa uniceps",1,"1232497","Mimosa uniceps",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"uniceps","uniceps",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313291-2","","Y","Accepted","Mimosa uniceps","Mimosa uniceps","Barneby","1232497","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313291-2","","Fabaceae","1","1","wcvp","0",""
"706","Mimosa longipes",1,"172366","Mimosa longipes",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"longipes","longipes",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508259-1","","Y","Accepted","Mimosa longipes","Mimosa longipes","Benth.","172366","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508259-1","","Fabaceae","1","1","wcvp","0",""
"707","Mimosa pumilio",1,"1232498","Mimosa pumilio",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pumilio","pumilio",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313292-2","","Y","Accepted","Mimosa pumilio","Mimosa pumilio","Barneby","1232498","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313292-2","","Fabaceae","1","1","wcvp","0",""
"708","Mimosa setifera",1,"167724","Mimosa setifera",1,"species","","",NA,"Pilg.","Fabaceae","Mimosa","Mimosa",1,"setifera","setifera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161978-2","","Y","Accepted","Mimosa setifera","Mimosa setifera","Pilg.","167724","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161978-2","","Fabaceae","1","1","wcvp","0",""
"709","Mimosa dicerastes",1,"1232499","Mimosa dicerastes",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"dicerastes","dicerastes",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313294-2","","Y","Accepted","Mimosa dicerastes","Mimosa dicerastes","Barneby","1232499","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313294-2","","Fabaceae","1","1","wcvp","0",""
"710","Mimosa discobola",1,"1232500","Mimosa discobola",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"discobola","discobola",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313296-2","","Y","Accepted","Mimosa discobola","Mimosa discobola","Barneby","1232500","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313296-2","","Fabaceae","1","1","wcvp","0",""
"711","Mimosa hirsutissima",1,"172341","Mimosa hirsutissima",1,"species","","",NA,"Mart.","Fabaceae","Mimosa","Mimosa",1,"hirsutissima","hirsutissima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508117-1","","Y","Accepted","Mimosa hirsutissima","Mimosa hirsutissima","Mart.","172341","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508117-1","","Fabaceae","1","1","wcvp","0",""
"712","Mimosa hirsutissima var. hirsutissima",1,"177045","Mimosa hirsutissima var. hirsutissima",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"hirsutissima","hirsutissima",1,"","",NA,"var.","hirsutissima",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190496-1","","Y","Accepted","Mimosa hirsutissima var. hirsutissima","Mimosa hirsutissima","","177045","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190496-1","","Fabaceae","1","1","wcvp","0",""
"713","Mimosa hirsutissima var. barbigera",1,"176489","Mimosa hirsutissima var. barbigera",1,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"hirsutissima","hirsutissima",1,"","",NA,"var.","barbigera",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:924353-1","","Y","Accepted","Mimosa hirsutissima var. barbigera","Mimosa hirsutissima","(Benth.) Barneby","176489","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:924353-1","","Fabaceae","1","1","wcvp","0",""
"714","Mimosa hirsutissima var. grossa",1,"1288442","Mimosa hirsutissima var. grossa",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"hirsutissima","hirsutissima",1,"","",NA,"var.","grossa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313113-2","","Y","Accepted","Mimosa hirsutissima var. grossa","Mimosa hirsutissima","Barneby","1288442","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313113-2","","Fabaceae","1","1","wcvp","0",""
"715","Mimosa pogonoclada",1,"176455","Mimosa pogonoclada",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"pogonoclada","pogonoclada",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508511-1","","Y","Accepted","Mimosa pogonoclada","Mimosa pogonoclada","Benth.","176455","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508511-1","","Fabaceae","1","1","wcvp","0",""
"716","Mimosa vestita",1,"172471","Mimosa vestita",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"vestita","vestita",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508861-1","","Y","Accepted","Mimosa vestita","Mimosa vestita","Benth.","172471","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508861-1","","Fabaceae","1","1","wcvp","0",""
